Table 4：领券后15天内使用预测结果,,,
用户ID,优惠券ID,领取优惠券日期,领券后15天内使用预测
3727110,13602,20160724,0.030123974
1143427,9983,20160702,0.012441945
1143427,13602,20160705,0.024167026
1537411,5933,20160725,0.083167298
2289414,3992,20160720,0.022305896
5106188,2978,20160720,0.032077132
1412740,2601,20160703,0.019733713
1412740,13602,20160727,0.114914264
1151620,13602,20160724,0.048197475
2568456,3992,20160708,0.161742962
2568456,10418,20160703,0.019908019
2573064,6434,20160726,0.200906551
1614724,5631,20160702,0.06974713
2837256,13602,20160728,0.041342822
3755784,13398,20160728,0.027928483
2838792,2978,20160724,0.032077132
2838792,10418,20160721,0.016527377
1223044,13602,20160726,0.040967498
322209,8306,20160726,0.043517347
322209,2241,20160701,0.287479576
973378,13602,20160730,0.030123974
973378,10438,20160719,0.028809602
1096324,13602,20160727,0.040903229
388833,8,20160729,0.072657506
388833,8,20160719,0.072657506
388833,13602,20160727,0.041875378
388833,4283,20160708,0.073075088
421665,3992,20160710,0.145272485
583618,13602,20160705,0.017093885
489249,13602,20160705,0.045538939
3130632,3112,20160722,0.070715978
881218,13602,20160724,0.115885189
881218,10609,20160705,0.058883366
848578,3594,20160717,0.030506597
3007752,13602,20160706,0.041619955
3007752,9983,20160711,0.009221572
818242,10418,20160722,0.012123623
720322,12249,20160729,0.110440174
720322,9983,20160715,0.007730577
720322,13602,20160728,0.017093885
785986,2978,20160718,0.023666436
786370,12465,20160724,0.03937416
393441,13602,20160706,0.030657858
4985360,10438,20160717,0.037958466
4985360,2978,20160710,0.033151751
4985360,13602,20160714,0.017838202
4985360,10418,20160702,0.016967131
3677448,13602,20160711,0.051348037
3809544,3429,20160716,0.067415838
3809544,8059,20160712,0.091651873
3809544,4277,20160709,0.030124257
1511812,8059,20160703,0.097389466
2499336,13602,20160723,0.051427837
657730,2978,20160727,0.027111828
4214288,13602,20160705,0.030512995
527170,8059,20160704,0.097389466
4217360,9983,20160724,0.097855843
362145,10342,20160712,0.109481209
362145,13602,20160718,0.041342822
5009936,10453,20160723,0.027199581
1844356,4924,20160723,0.057658047
5280272,9983,20160711,0.007743144
5280272,1904,20160710,0.038084334
5280272,11894,20160710,0.038084334
5280272,11894,20160730,0.038084334
3820296,9983,20160712,0.041024694
529474,7378,20160731,0.04368727
1779844,10438,20160728,0.028809602
2906376,2978,20160711,0.0339973
2906376,10418,20160726,0.012142713
662338,10418,20160712,0.016267812
2387208,13602,20160730,0.024254941
2387208,2978,20160731,0.067884496
891970,13602,20160728,0.030123974
891970,9983,20160717,0.010972602
1064068,9983,20160714,0.013991045
6094352,13602,20160701,0.176660277
959170,1226,20160708,0.203659605
959170,3883,20160712,0.203659605
3967752,13602,20160711,0.017093885
631618,13602,20160717,0.040967498
2133768,9983,20160722,0.020677838
4099848,13602,20160724,0.055331865
349089,13602,20160711,0.024167026
349089,8059,20160720,0.073721158
7166480,13027,20160727,0.037244414
7166480,7083,20160727,0.159228348
317217,11667,20160731,0.023724483
3990792,1309,20160717,0.041754981
1602436,11799,20160728,0.014887434
5099024,10418,20160704,0.019876968
1670788,13602,20160704,0.051348037
1670788,9983,20160705,0.02357387
6950420,8059,20160713,0.094944617
6950420,3429,20160729,0.072221479
1476997,5750,20160703,0.007914164
2299146,3543,20160715,0.346532485
2299146,14,20160716,0.059221372
2299146,3543,20160719,0.346532485
2299146,13602,20160726,0.047106874
2168586,7660,20160710,0.03167652
3093258,13602,20160703,0.114914264
1153669,7535,20160708,0.167240121
6455828,10418,20160705,0.016527377
1681285,10418,20160714,0.016527377
1681285,2978,20160729,0.023666436
1681285,10438,20160714,0.033773996
1681285,13602,20160726,0.024167026
1223557,9983,20160717,0.059739052
1094533,13602,20160727,0.114914264
3237642,13602,20160728,0.040903229
1227397,3429,20160730,0.102290516
1227397,8059,20160718,0.093503751
1227397,13602,20160726,0.030512995
4165386,4727,20160717,0.478179635
1625221,13602,20160722,0.040903229
7036436,4727,20160731,0.195714662
2339082,13602,20160725,0.103339313
1108357,10418,20160714,0.012142713
1895557,10418,20160703,0.019908019
2743050,10437,20160714,0.174121024
1503109,13602,20160710,0.115885189
1503109,8023,20160729,0.158771122
7061012,994,20160706,0.023839755
3008778,13602,20160727,0.030171839
3010314,8012,20160709,0.326049009
3010314,8012,20160719,0.326049009
3010314,11894,20160705,0.31360102
3010314,8012,20160721,0.326049009
3010314,8012,20160730,0.326049009
3010314,8012,20160722,0.326049009
3010314,8012,20160720,0.326049009
3010314,12027,20160705,0.31360102
3010314,8012,20160726,0.326049009
3010314,8012,20160713,0.326049009
3010314,11894,20160706,0.31360102
5758484,9983,20160721,0.007730577
3798282,13602,20160725,0.045610146
1572229,10906,20160728,0.138405824
1049221,10418,20160705,0.019908019
1509253,3543,20160702,0.062344621
2233098,4727,20160702,0.157951561
3282186,13602,20160704,0.030123974
4729364,8059,20160702,0.08300851
1248133,2521,20160711,0.222909846
3151626,9983,20160710,0.018802687
5257748,10418,20160713,0.012142713
5257748,13602,20160727,0.017093885
5257748,10438,20160704,0.034581578
6311444,10418,20160704,0.019908019
6311444,9983,20160702,0.013745157
6311444,4573,20160720,0.037818707
4088586,8059,20160726,0.062240567
4088586,2002,20160708,0.032609357
4088586,9983,20160714,0.007743144
1258885,2978,20160705,0.032077132
1258885,10418,20160703,0.016527377
1258885,13602,20160713,0.017121411
1324933,9983,20160719,0.007743144
4775444,8059,20160719,0.090549342
4775444,9983,20160702,0.015535774
3830538,13602,20160703,0.115885189
2047621,3429,20160705,0.118458061
2047621,10438,20160702,0.028919797
1329541,4405,20160731,0.120772416
3710730,10438,20160711,0.034581578
2400522,11013,20160730,0.137710485
1593733,3429,20160704,0.061082757
2058373,13602,20160723,0.030512995
2058373,9983,20160713,0.012327135
5094932,180,20160716,0.031977247
1734277,785,20160729,0.417412891
1867141,13602,20160711,0.040903229
901699,10418,20160705,0.008851461
1803910,2070,20160709,0.052693176
1803910,7821,20160709,0.040327295
4132620,8,20160727,0.040014822
1086598,10438,20160710,0.107726094
3091212,9983,20160723,0.011410162
2177292,13602,20160711,0.043868671
3883788,1137,20160718,0.113338762
1155718,13602,20160714,0.040903229
1155718,9983,20160728,0.013722982
6196760,13602,20160714,0.030403104
6196760,10418,20160723,0.016501509
7250456,2978,20160714,0.023666436
7250456,10418,20160714,0.008865444
6731288,9983,20160704,0.018374335
5425688,13602,20160711,0.025811259
5692952,13602,20160703,0.030123974
5692952,10438,20160715,0.028809602
5692952,2978,20160724,0.032077132
1227142,4277,20160717,0.021847537
1687942,13602,20160702,0.030232887
6491672,6465,20160715,0.151581701
713923,10438,20160721,0.028500061
713923,13602,20160718,0.024392348
2988300,13602,20160726,0.052652974
1691014,2002,20160705,0.055678581
1691014,13602,20160714,0.024450523
1691014,2002,20160724,0.055678581
1691014,2002,20160713,0.055678581
945091,11799,20160713,0.020463239
945091,2902,20160701,0.067618413
945091,7083,20160727,0.159228348
945091,2601,20160703,0.02954648
3257100,3992,20160725,0.022762819
5477912,13602,20160728,0.040967498
947011,13897,20160731,0.0169094
2347788,11894,20160707,0.037352931
2347788,11894,20160720,0.037352931
751171,8059,20160706,0.075409383
3401484,3429,20160710,0.073735621
3664140,10418,20160719,0.016527377
3926796,13602,20160718,0.017121411
5496344,13602,20160722,0.024167026
556483,9983,20160705,0.02357387
2750220,11232,20160708,0.086870651
5014040,11943,20160719,0.09374818
528835,2978,20160723,0.038513888
2115852,10418,20160713,0.010872118
1021507,13602,20160730,0.04127799
1060486,13549,20160709,0.110542146
5293592,8059,20160703,0.08034012
5293592,3429,20160718,0.058616726
5293592,13602,20160702,0.025151737
5293592,9983,20160724,0.012344215
3172620,13602,20160716,0.114914264
6347288,11463,20160707,0.061814889
6347288,11463,20160707,0.061814889
3573516,3429,20160704,0.103895183
3573516,8059,20160725,0.08300851
1395334,13602,20160720,0.017093885
600259,2978,20160719,0.021507006
5588504,3429,20160713,0.06021282
1072006,10418,20160702,0.016527377
2934540,3429,20160714,0.099884606
2934540,8059,20160707,0.091930996
3469068,9639,20160719,0.147684822
1409671,10298,20160703,0.042239616
2560782,10438,20160701,0.028809602
2560782,2978,20160716,0.017645717
2170638,13602,20160705,0.030232887
2172174,13602,20160706,0.024750777
3224334,10438,20160719,0.040377987
3224334,13602,20160704,0.030123974
1353607,2978,20160717,0.038513888
1419655,13602,20160714,0.017093885
6204956,13602,20160726,0.040903229
2844942,8059,20160705,0.083167298
2844942,13602,20160725,0.024885539
1752199,807,20160723,0.084021224
1752199,8059,20160724,0.073377895
5175836,3424,20160729,0.185655504
5188124,9983,20160717,0.010972602
6760988,2978,20160726,0.050575608
6760988,13602,20160725,0.024205662
3000078,7715,20160729,0.104297015
3926286,3429,20160705,0.099884606
4444700,13602,20160719,0.030123974
2225934,13602,20160701,0.04127799
2225934,9983,20160701,0.012259526
1637767,3894,20160720,0.200820172
2751246,10418,20160712,0.010872118
3145998,8059,20160712,0.102834884
2098446,12323,20160705,0.13289162
2754318,10418,20160718,0.008869765
1443463,8287,20160705,0.225685732
1443463,8287,20160716,0.225685732
1443463,5933,20160728,0.094944617
3686670,13602,20160723,0.030512995
3686670,9983,20160724,0.017194728
3686670,10418,20160705,0.019876968
5805596,3992,20160710,0.022224886
1583239,13602,20160721,0.030403104
5814812,7194,20160706,0.316892648
5301788,10418,20160707,0.012142713
1981063,9983,20160711,0.007773407
5827100,1296,20160706,0.250216107
5827100,1296,20160708,0.250216107
4095246,3992,20160728,0.041268854
1787527,9983,20160707,0.02357387
2660622,8,20160731,0.027898721
3579150,10418,20160722,0.008865444
1594759,4756,20160717,0.185080793
1594759,4756,20160720,0.185080793
1594759,4756,20160703,0.185080793
6122012,2978,20160723,0.038513888
5083676,5743,20160708,0.107204504
5083676,8994,20160701,0.16919944
1534087,10087,20160721,0.076156309
1534087,10087,20160727,0.076156309
1534087,10087,20160712,0.076156309
1534087,13602,20160723,0.017093885
1534087,10087,20160729,0.076156309
1534087,10087,20160729,0.076156309
1534087,10087,20160720,0.076156309
1534087,10087,20160714,0.076156309
1534087,10087,20160708,0.076156309
1534087,10087,20160708,0.076156309
1534087,10087,20160708,0.076156309
1534087,10087,20160705,0.076156309
1534087,9983,20160723,0.010972602
1534087,3429,20160712,0.061082757
1534087,10087,20160728,0.076156309
1534087,10087,20160725,0.076156309
1534087,10087,20160719,0.076156309
1534087,10087,20160713,0.076156309
1534087,10087,20160710,0.076156309
1534087,10087,20160707,0.076156309
1534087,10087,20160704,0.076156309
1534087,10087,20160704,0.076156309
1534087,10087,20160701,0.076156309
1534087,8059,20160712,0.094944617
1534087,10087,20160715,0.076156309
3069198,10438,20160704,0.037574678
2938638,13183,20160705,0.109702176
1600903,5520,20160702,0.091533718
1146247,10438,20160712,0.033773996
1146247,10418,20160701,0.017533583
1146247,2978,20160726,0.032077132
385506,13602,20160723,0.041342822
135569,3594,20160701,0.033952511
353634,13602,20160706,0.051348037
6975008,8181,20160730,0.065214018
3881232,13602,20160706,0.04127799
321378,10418,20160712,0.016527377
321378,2978,20160728,0.021507006
305058,2978,20160706,0.023887204
872260,9829,20160719,0.037197283
387042,9793,20160727,0.252821512
387042,9793,20160726,0.252821512
3752208,5264,20160707,0.068411216
3752208,5264,20160702,0.068411216
3752208,5264,20160708,0.068411216
3752208,5264,20160701,0.068411216
289122,8181,20160726,0.064297881
289122,8181,20160702,0.064297881
289122,8181,20160724,0.064297881
1157512,11799,20160712,0.012059672
234929,10418,20160705,0.016527377
234929,10438,20160705,0.037574678
1005892,7083,20160726,0.622215935
1005892,13602,20160704,0.347302262
842308,13602,20160712,0.040903229
1553800,12559,20160730,0.16359826
4643360,2978,20160723,0.023666436
4643360,10418,20160716,0.010612135
4907552,13350,20160702,0.044992684
243761,2002,20160717,0.032609357
811204,8059,20160722,0.06247041
811204,3429,20160726,0.074004563
3507984,13602,20160725,0.030171839
3507984,8287,20160726,0.284255157
389538,9790,20160716,0.028438439
389538,9790,20160716,0.028438439
1690504,3992,20160701,0.041268854
406626,13602,20160714,0.040903229
406626,7126,20160707,0.04175241
455778,9983,20160701,0.015761901
1955464,13602,20160721,0.054880592
1431688,9983,20160702,0.012259526
5202464,3429,20160711,0.059957555
5202464,8059,20160706,0.061350429
170801,11799,20160712,0.019811009
423714,2978,20160729,0.023666436
1170568,13602,20160703,0.040967498
2088328,13602,20160712,0.040903229
979012,13602,20160705,0.040967498
391266,13602,20160727,0.040967498
391266,9983,20160710,0.013745157
374946,3336,20160723,0.047037463
3266832,13602,20160724,0.024167026
2349840,13602,20160725,0.030123974
588100,3113,20160726,0.163577745
588100,3113,20160723,0.163577745
2615568,13602,20160717,0.040967498
425826,9983,20160707,0.031861222
425826,10438,20160701,0.048060732
425826,13602,20160726,0.054939906
5767712,9983,20160728,0.011241315
188753,4446,20160706,0.114725855
6827552,10438,20160712,0.028787081
6827552,13602,20160712,0.030702437
508962,994,20160723,0.026554152
985156,13602,20160716,0.030123974
2761488,12713,20160706,0.128254316
2761488,12713,20160706,0.128254316
2761488,5933,20160729,0.128254316
2761488,5702,20160723,0.034684317
3288336,9983,20160701,0.013005862
756676,8912,20160720,0.025917081
148337,10438,20160705,0.028500061
6845984,13602,20160705,0.040903229
1516936,13602,20160719,0.149789677
6332960,13181,20160728,0.039966541
6332960,13181,20160727,0.039966541
6332960,13181,20160714,0.039966541
6332960,13181,20160717,0.039966541
6332960,13602,20160712,0.040967498
1021252,1904,20160703,0.037352931
494370,13602,20160706,0.024167026
2514192,8059,20160705,0.08300851
2514192,3429,20160714,0.061082757
2514192,4277,20160724,0.026262389
2646288,13602,20160725,0.040903229
239441,3992,20160718,0.01860414
182321,13602,20160722,0.017093885
6624800,9983,20160712,0.010972602
533572,8129,20160718,0.059420957
533572,13602,20160724,0.030171839
533572,8129,20160716,0.059420957
3315984,4237,20160729,0.066646222
600388,8900,20160726,0.073698687
600388,4890,20160726,0.10944551
232049,9983,20160722,0.02605697
232049,13602,20160729,0.051348037
133937,9401,20160727,0.054723283
133937,9401,20160720,0.054723283
133937,9401,20160721,0.054723283
133937,9401,20160717,0.054723283
2276112,13602,20160725,0.017121411
2276112,1835,20160721,0.116614497
3197712,13897,20160712,0.020391498
334242,14000,20160711,0.047182475
216305,294,20160722,0.053808371
216305,2601,20160706,0.027130592
216305,11195,20160722,0.061579712
1533832,2978,20160731,0.023666436
800068,13602,20160704,0.114914264
5356064,8059,20160725,0.08300851
5356064,3429,20160725,0.081180889
3858192,13602,20160718,0.04127799
2417424,10418,20160702,0.019908019
2417424,13602,20160717,0.017187691
4575776,13602,20160701,0.040903229
637636,9983,20160704,0.018872814
899908,8059,20160707,0.075409383
351714,3992,20160710,0.034442533
351714,9027,20160727,0.085103977
1669000,4491,20160719,0.492021845
2684688,7747,20160703,0.017393247
2294034,9983,20160721,0.013722982
2294034,13602,20160721,0.040903229
2827026,2601,20160730,0.019702071
4006674,2978,20160705,0.023666436
4875812,5761,20160723,0.101675567
3621138,13210,20160717,0.121945774
6989348,2111,20160708,0.151137771
3760914,3894,20160719,0.080030468
1227145,13602,20160717,0.040967498
1952137,9238,20160729,0.206064025
